DNI,nombre_completo,promedio_ponderado,creditos_aprobados,facultad,anio_ingreso,condicion_socioeconomica
33103133,Alejo Frutos Benavent,16.26,160,Veterinaria,2021,Alto
66539704,César Díez Mora,18.15,39,Salud Pública,2024,Medio
77617522,Saturnina Lozano Recio,15.53,166,Ciencias,2021,Medio
58594202,Violeta Diaz Jordá,19.15,48,Salud Pública,2018,Bajo
55184351,Dora Menéndez,15.75,82,Psicología,2019,Alto
90419491,Alma Elorza Cazorla,17.8,180,Veterinaria,2018,Bajo
64850719,Marcos Huertas-Lorenzo,15.89,103,Psicología,2022,Bajo
50136858,Urbano Jose Miguel Bas Cuesta,19.96,154,Estomatología,2019,Bajo
76844384,Ildefonso Cano Blanes,12.27,134,Psicología,2018,Bajo
85543483,Ainara Adán Puerta,14.59,131,Salud Pública,2018,Bajo
85686408,Anunciación del Velasco,11.32,108,Salud Pública,2018,Alto
17062904,Carolina Ramos Caro,13.94,162,Salud Pública,2022,Medio
22207419,Amelia del Gargallo,14.97,146,Veterinaria,2022,Alto
34739868,Rómulo Taboada-Seco,17.51,51,Estomatología,2021,Bajo
41375556,Fausto Paredes Botella,12.22,145,Psicología,2022,Medio
28907902,Rolando Tovar-Vicente,19.36,153,Medicina,2020,Alto
91081066,Claudio Demetrio Cabeza Martí,13.14,43,Veterinaria,2023,Bajo
54593872,Aníbal Bermúdez,19.0,154,Medicina,2022,Bajo
31926641,Vicente Pinilla Juárez,16.95,87,Ciencias,2021,Alto
10949304,Santiago Amador,17.43,114,Salud Pública,2018,Medio
29813263,Eutimio Tejero Quero,18.06,131,Medicina,2022,Alto
59637042,Bernardino Agustí Pulido,12.11,36,Estomatología,2018,Bajo
74691109,Humberto Agullo-Ruano,11.04,100,Estomatología,2018,Alto
16094559,Jonatan Calzada-Valbuena,16.16,167,Medicina,2021,Alto
24036348,Dora Jiménez Bello,12.95,33,Estomatología,2024,Bajo
21736089,Jacinta Segarra Matas,19.71,147,Ciencias,2020,Bajo
41411781,Juan Carlos Fuentes Pastor,12.26,128,Salud Pública,2023,Bajo
43150455,José Ángel Carrasco,14.74,159,Medicina,2023,Bajo
77247636,Odalis Cortina,15.51,178,Ciencias,2023,Medio
66200542,José Villalonga-Aroca,13.2,123,Ciencias,2021,Medio
28890869,Plinio Pagès Pardo,16.52,141,Psicología,2021,Alto
50643635,Bernardo España-Mate,19.41,196,Salud Pública,2020,Medio
23502674,Miguel Barral Fábregas,17.27,107,Psicología,2021,Alto
51851167,Geraldo Costa Clemente,19.75,111,Salud Pública,2024,Medio
66444973,Flora Salvador Casal,16.31,82,Salud Pública,2024,Alto
78718008,Nydia Meléndez Diego,13.01,22,Medicina,2022,Medio
10459184,Rebeca de Capdevila,18.42,93,Veterinaria,2018,Medio
68080850,Arcelia de Espada,13.34,128,Ciencias,2020,Medio
58163413,Carla Santos,17.57,183,Ciencias,2023,Alto
61828437,Amparo Fernanda Briones Redondo,16.57,156,Medicina,2019,Medio
97130415,Prudencio Piquer-Martí,14.98,111,Psicología,2024,Medio
90910064,Máximo Buendía Silva,11.45,110,Salud Pública,2020,Medio
70511636,Nacio Salvà Priego,12.72,66,Medicina,2022,Alto
84323141,Eusebia Jesusa Navarro Pareja,18.13,193,Estomatología,2018,Alto
75928396,Lina Gimeno Tejera,11.86,65,Psicología,2020,Bajo
79940177,Olimpia Manso Montesinos,14.31,186,Psicología,2019,Bajo
10548990,Artemio Muro Ojeda,18.09,49,Salud Pública,2023,Bajo
84120892,Lino Monreal Alvarez,14.45,48,Veterinaria,2024,Alto
77204918,Jessica Estrada Ródenas,18.15,114,Salud Pública,2021,Alto
72998939,Sebastián Arnaiz Zurita,12.02,165,Medicina,2020,Medio
34037821,Vasco Corominas-Saavedra,15.11,124,Medicina,2024,Alto
90175882,Berto Rubio Aragonés,19.11,176,Salud Pública,2021,Medio
37992515,Carmen Terrón Atienza,15.41,163,Salud Pública,2022,Alto
59767232,Isidora Piña Ferrando,19.13,66,Psicología,2018,Bajo
59015874,César Amando Campos Aragón,14.66,157,Estomatología,2020,Bajo
70668157,Micaela Valdés Viana,19.56,46,Medicina,2023,Alto
30322306,Yésica del Lastra,13.25,186,Salud Pública,2021,Medio
17299809,Aurelio Marino Domingo Palacios,15.78,162,Ciencias,2024,Bajo
57239574,Bonifacio Gallart Cuenca,16.94,141,Estomatología,2022,Medio
15175338,Flavia Valverde Cal,17.65,183,Psicología,2019,Medio
21730185,Jose Angel Piña Seguí,12.87,155,Medicina,2018,Alto
75216473,Remigio Gil Peiró,18.56,31,Veterinaria,2020,Bajo
21939404,Isaac Calatayud Pereira,15.42,154,Medicina,2024,Medio
57192985,Lara Palma Jordá,14.65,44,Medicina,2022,Bajo
57316354,Filomena Múñiz Uría,11.78,118,Psicología,2022,Medio
66415725,Octavia Galindo Arévalo,15.9,164,Veterinaria,2024,Medio
15198580,Leonardo Eladio Teruel Barros,15.81,130,Ciencias,2024,Alto
72539619,David Fuertes Chamorro,13.46,163,Ciencias,2024,Alto
22179622,Ismael Anglada-Olivé,19.2,44,Psicología,2020,Alto
77625224,Rosendo Escrivá Almansa,11.57,188,Medicina,2021,Alto
84208620,Ramón del Polo,11.02,160,Ciencias,2018,Medio
11544554,Julián Sanmiguel Morera,19.04,59,Medicina,2019,Bajo
12360649,Nicolasa de Zorrilla,15.92,31,Veterinaria,2022,Medio
15331239,Humberto Verdejo Sanjuan,12.29,87,Psicología,2019,Alto
49047197,Eugenia Jiménez,11.41,172,Psicología,2020,Medio
85595343,Jose Cánovas Clemente,18.15,180,Medicina,2018,Alto
73792575,Cristóbal Garrido Miró,12.5,110,Veterinaria,2021,Bajo
61142643,América Campos Echevarría,15.41,33,Medicina,2019,Medio
70040807,Danilo Dalmau,17.25,76,Ciencias,2022,Alto
16191637,Filomena Amo-Perez,17.98,158,Medicina,2021,Medio
39329039,Adrián Santiago Suarez Macías,13.1,118,Ciencias,2023,Alto
85069487,Ángeles Aragonés Gascón,12.57,67,Medicina,2024,Bajo
11377688,Teófilo Sandoval Puente,18.74,76,Psicología,2019,Bajo
82706118,Javiera Barrera Domingo,18.93,21,Estomatología,2019,Alto
26076085,Duilio Ureña-Ponce,15.09,55,Salud Pública,2020,Medio
39308769,Irma Navas Santamaria,13.71,20,Medicina,2022,Alto
16579047,Luisina Asensio Cobo,18.5,26,Veterinaria,2022,Medio
63787010,Galo Prudencio Priego Vendrell,16.54,90,Ciencias,2024,Medio
55382060,Custodia Sobrino Olmedo,17.65,152,Psicología,2023,Alto
77243984,Haroldo Roberto Ojeda Cánovas,17.46,110,Estomatología,2023,Bajo
64597854,Brígida del Delgado,16.95,165,Estomatología,2019,Alto
41509209,Pili Benito Tejada,18.38,41,Medicina,2020,Bajo
98924005,Zoraida Carretero Arjona,17.67,52,Psicología,2019,Medio
25982726,Reyes Berenguer,16.12,199,Psicología,2022,Bajo
64163433,Cloe Ámbar Bas Busquets,15.27,118,Psicología,2024,Alto
23960257,María Ángeles Pujol-Sotelo,12.29,161,Ciencias,2022,Medio
16525462,Amor Díaz Santos,19.13,99,Estomatología,2019,Bajo
37252299,Gracia Barco-Rodrigo,16.43,22,Ciencias,2020,Medio
98537737,Máxima Urrutia Goicoechea,15.98,179,Psicología,2022,Bajo
84247182,Nerea Navarrete Abad,11.88,194,Ciencias,2020,Bajo
97636421,Santiago Fidel Uría Cabo,17.54,154,Psicología,2024,Medio
29011153,Salud Torrens Fabregat,13.41,100,Ciencias,2020,Medio
22205415,Germán Sala Arnal,19.64,115,Salud Pública,2020,Medio
49838357,Carolina Gómez,17.54,157,Veterinaria,2023,Medio
28938225,Vinicio Galván Suarez,19.95,112,Ciencias,2019,Medio
34810561,Plácido Adadia Olmedo,13.2,91,Psicología,2024,Alto
86519608,Horacio Paz Cepeda,16.21,25,Psicología,2019,Bajo
50241043,Purificación Cobos Bonilla,12.35,70,Salud Pública,2022,Alto
76649376,Natividad Pintor Olmo,19.76,128,Psicología,2019,Medio
11906905,Humberto de Losa,17.88,25,Estomatología,2024,Bajo
64242480,Gregorio Camilo Cadenas Cortes,12.11,48,Ciencias,2021,Bajo
81596340,Primitivo Castillo Rueda,12.8,112,Salud Pública,2018,Alto
92429224,Encarna de Vélez,17.3,182,Estomatología,2019,Medio
47397029,Jenny Rodrigo Nogueira,11.74,130,Veterinaria,2019,Bajo
88330418,Ligia Cuevas Luz,13.36,24,Ciencias,2022,Bajo
34673196,Javiera Leire Salvà Bejarano,17.53,69,Ciencias,2022,Alto
13767237,Toni Joan Alfonso Águila,11.63,105,Salud Pública,2018,Alto
83398933,Manolo Lucena Caro,19.18,159,Salud Pública,2023,Alto
58432389,Guillermo Berenguer Espada,16.28,179,Psicología,2023,Alto
87415003,Azucena Linares Ayllón,19.06,165,Veterinaria,2021,Bajo
85862747,Saturnina Boix Arévalo,11.99,45,Psicología,2019,Bajo
92532572,Adelardo Cortina Arco,19.8,63,Veterinaria,2022,Bajo
25171421,Mohamed Higueras Olivé,11.51,143,Medicina,2022,Bajo
88306506,Armando Huguet Cuenca,18.35,140,Salud Pública,2018,Medio
76899094,Clara Cuervo Raya,12.33,153,Salud Pública,2022,Alto
77267613,Inmaculada Portero Medina,17.55,78,Medicina,2020,Medio
99728001,Mohamed del Fuentes,19.17,78,Veterinaria,2024,Medio
99598573,Rubén Carrillo-Becerra,19.17,165,Veterinaria,2024,Bajo
19670211,Evita Berenguer Ayala,13.35,107,Medicina,2023,Alto
18409732,Julie Llobet Riera,13.98,188,Veterinaria,2021,Alto
75818512,Lidia Cal Arias,13.92,46,Salud Pública,2022,Bajo
36445397,Jimena Clotilde Miralles Escobar,18.83,77,Medicina,2019,Alto
24673794,Albina Galiano Quevedo,15.76,102,Medicina,2022,Alto
36064514,Dafne Iglesias-Amat,18.97,89,Medicina,2018,Medio
51868753,Federico Cepeda Jordá,12.63,56,Veterinaria,2021,Alto
76148541,Adán Arévalo Aguilera,13.71,174,Psicología,2024,Alto
25103034,Marisa Prada Polo,16.47,168,Estomatología,2020,Medio
84956783,Jose Gárate Flor,19.71,114,Medicina,2021,Medio
13277993,Felicia Sainz Mariscal,12.58,21,Veterinaria,2023,Medio
22360658,Anna Herrera,13.81,167,Salud Pública,2018,Medio
12940370,Nilo Gallardo,19.95,73,Ciencias,2024,Bajo
94016475,Natalia Galiano Roura,12.52,88,Salud Pública,2022,Bajo
71453492,Sofía Alcázar Jara,18.24,125,Salud Pública,2022,Alto
15473612,Octavio Baena Morales,12.61,119,Psicología,2022,Alto
21904007,Nicolasa Ibáñez,14.1,153,Ciencias,2023,Bajo
59480862,Ascensión Ibañez Galindo,12.04,195,Ciencias,2020,Alto
48286020,Luisa Guzman Llopis,15.67,83,Salud Pública,2019,Alto
68687715,Jose Francisco Vara Arcos,12.77,51,Ciencias,2024,Medio
81388848,Nydia Barros-Cuervo,11.66,114,Estomatología,2023,Medio
77664593,Melchor Arjona Rozas,12.34,96,Veterinaria,2022,Bajo
70494821,Ariadna Piñol-Jara,14.77,71,Salud Pública,2023,Alto
37227576,Edelmiro Manzanares Lluch,12.16,135,Ciencias,2022,Medio
89295776,Filomena Manjón,14.97,135,Psicología,2024,Bajo
68498867,Maura Quintanilla Palacio,14.03,193,Psicología,2023,Bajo
57645411,Evita Pagès Herrero,18.92,112,Ciencias,2023,Alto
66956725,Paula Herranz Carro,19.13,157,Psicología,2021,Medio
83656309,Héctor del Chacón,17.13,97,Psicología,2018,Bajo
50863283,Judith Bermúdez,14.89,87,Psicología,2020,Medio
53118798,Estela Lledó Acedo,14.2,29,Medicina,2021,Alto
97678690,Salomé del Téllez,16.19,113,Ciencias,2020,Medio
87123599,Eduardo Pedrosa Gisbert,12.03,114,Veterinaria,2019,Bajo
63226061,Valentín Rocamora Armas,12.68,41,Psicología,2021,Bajo
22815414,Virginia Vendrell,18.94,46,Ciencias,2019,Bajo
41042333,Dulce Barceló,14.36,86,Psicología,2020,Medio
79251670,Nacho Pera,15.78,64,Estomatología,2019,Alto
94054793,Duilio Benigno Lobo Ariza,11.52,83,Ciencias,2022,Medio
64483222,Belén del Gascón,12.25,46,Veterinaria,2018,Medio
21198327,Marcos Angelino Pou Rico,16.11,85,Psicología,2020,Alto
17838314,María Del Carmen Soler Agudo,19.37,138,Ciencias,2020,Bajo
61336947,Pablo Naranjo Castellanos,18.82,141,Estomatología,2020,Bajo
18867003,Gil Coello-Caro,18.11,200,Estomatología,2018,Medio
95772439,Basilio de Conesa,19.85,145,Estomatología,2022,Bajo
16674813,Maximiano del Tamarit,19.98,74,Salud Pública,2018,Bajo
74363057,Severiano Martorell Hervás,14.95,156,Salud Pública,2022,Alto
65804848,Pancho Vinicio Peiró Lucena,19.23,75,Medicina,2019,Alto
88399186,Hernán Cañete Castilla,14.78,71,Medicina,2022,Alto
29646567,Xiomara Juárez Castelló,12.32,198,Medicina,2024,Alto
99877694,Purificación Vicens Guardia,16.02,148,Veterinaria,2023,Alto
33739539,Flora Blanco Bauzà,18.61,136,Estomatología,2019,Bajo
30822579,Mamen Núñez Cervera,15.95,75,Salud Pública,2018,Alto
64564748,Etelvina Ricarda Lucena Casals,12.92,39,Medicina,2024,Alto
34111050,Eliseo Manuel Bello Caro,18.0,109,Ciencias,2020,Medio
24702845,Kike Ocaña-Codina,15.88,108,Psicología,2024,Medio
35247670,Benigna de Serna,19.55,92,Veterinaria,2023,Bajo
75387824,Basilio Donato Alberdi Mesa,14.04,65,Ciencias,2024,Bajo
48923473,Bibiana del Raya,14.33,42,Psicología,2018,Bajo
10613144,Juanita Aparicio Saldaña,16.31,105,Salud Pública,2024,Alto
79630212,Reyes Jaume Gonzalo,18.07,179,Salud Pública,2024,Medio
74267226,Alejandro Cadenas,11.5,175,Psicología,2023,Medio
61452822,Eleuterio Agustín-Mayol,12.05,52,Medicina,2019,Medio
17056490,Elvira Vicente-Carrera,17.96,62,Psicología,2022,Bajo
75855844,María Teresa Florina Mármol Quintana,13.61,100,Medicina,2023,Medio
61933897,Candela Asenjo Barrios,18.09,64,Psicología,2020,Bajo
70097207,Armida Higueras Pedro,14.82,157,Medicina,2020,Bajo
19648380,Ana Belén Mariscal Varela,17.38,74,Medicina,2020,Medio
78127458,Edelmira Bauzà-Manso,15.51,85,Veterinaria,2022,Alto
96971723,Javi Díez Baquero,13.17,146,Salud Pública,2022,Bajo
77588705,Pepita Ariño Agustín,18.76,194,Psicología,2022,Alto
28736137,María Fernanda Batalla-Almagro,19.78,46,Veterinaria,2023,Alto
41273549,Román Villaverde,16.48,56,Medicina,2020,Medio
91517816,Maricruz Pastor Quiroga,16.41,122,Salud Pública,2019,Medio
10836681,Hipólito Alarcón,13.81,77,Medicina,2019,Bajo
22989250,Ciro Requena Alvarez,15.14,74,Medicina,2021,Medio
33457449,Cayetano Terrón,14.5,153,Veterinaria,2019,Bajo
59075227,Román Carvajal Salcedo,17.23,20,Medicina,2021,Bajo
22118504,Berta Gaya Avilés,12.3,180,Ciencias,2022,Medio
70985356,Reyna Villanueva Bermejo,12.17,121,Ciencias,2022,Alto
72872772,Modesta Chacón Hernandez,13.8,188,Ciencias,2021,Medio
49268305,Azahara Mayo Giner,12.27,98,Medicina,2023,Medio
86708317,Valentín Pozo-Priego,11.18,134,Medicina,2018,Bajo
31630242,María Belén del Cuéllar,16.17,166,Ciencias,2020,Alto
66386775,Jenaro Canet Luz,11.32,121,Veterinaria,2023,Medio
45050771,Flavia Bautista Garay,18.77,55,Salud Pública,2018,Alto
76290383,Noa Recio Gabaldón,19.9,54,Medicina,2019,Medio
33531856,Rosa María de Herrera,14.07,102,Estomatología,2019,Alto
21458727,Camila del Atienza,16.31,198,Ciencias,2022,Bajo
67182554,Jose Angel Perelló Paz,12.08,89,Veterinaria,2018,Medio
29370697,Seve Hierro Mata,16.85,107,Estomatología,2021,Medio
90991640,Tito Balaguer Barriga,17.96,66,Veterinaria,2019,Medio
22761514,Jose Luis Calleja-Bas,19.11,111,Salud Pública,2022,Bajo
50502802,Primitivo Ale Fajardo Vélez,18.13,20,Ciencias,2021,Medio
64296908,Kike de Echeverría,18.57,90,Ciencias,2023,Medio
44373870,Ildefonso Camps Salmerón,19.26,79,Veterinaria,2020,Alto
25873491,Rafaela Alemany Solís,18.94,66,Estomatología,2024,Bajo
15474503,Bernarda de Torrijos,13.46,85,Ciencias,2020,Bajo
79141600,Josefina del Aparicio,11.09,46,Salud Pública,2024,Bajo
28415998,Pilar Gabaldón Pablo,18.18,109,Ciencias,2020,Bajo
59009248,Sabas Losada Escrivá,14.3,164,Ciencias,2021,Medio
75325027,Tere Ribera Manso,19.48,63,Salud Pública,2021,Bajo
14441260,Rodrigo Salcedo Rubio,13.16,46,Ciencias,2020,Bajo
98712650,Modesta Aranda-Amorós,15.49,35,Medicina,2023,Alto
98551256,Pastor Oller Exposito,12.54,56,Salud Pública,2022,Medio
60154647,Tristán Pons Bermudez,11.45,190,Salud Pública,2022,Medio
59422817,Noemí Lastra Seguí,16.57,157,Veterinaria,2022,Alto
89783750,Angélica Ugarte Albero,13.67,136,Veterinaria,2018,Alto
30672035,Rolando Carrillo Ferrán,16.4,173,Psicología,2019,Bajo
99192209,Dafne Ramón Carrión,12.91,37,Psicología,2020,Alto
79519889,Víctor Perea-Sosa,19.41,135,Veterinaria,2024,Alto
44300357,Tere Meléndez Rebollo,15.38,141,Veterinaria,2021,Alto
80873941,Cebrián Jove Valderrama,19.72,155,Medicina,2024,Medio
22250384,Ricardo Moraleda Tejada,18.45,102,Psicología,2021,Medio
92254679,Ofelia Román Cuervo,16.44,82,Veterinaria,2021,Medio
88890947,Damián Segura Medina,18.41,115,Veterinaria,2023,Medio
91170443,Borja Zurita Solís,15.39,84,Ciencias,2018,Bajo
27941366,Encarnita Oliver Perera,16.19,129,Medicina,2021,Bajo
80262499,Pelayo Castellanos-Pulido,13.76,188,Medicina,2024,Alto
80908484,Conrado Santos,17.56,71,Medicina,2020,Alto
67984672,David Matas Ariza,18.22,154,Medicina,2019,Medio
36450526,Cornelio Cazorla Crespi,17.6,108,Ciencias,2022,Alto
70481991,Natalia Gomez Tirado,17.52,178,Salud Pública,2022,Bajo
81256435,Bartolomé Adán Pozo Alegre,14.3,46,Salud Pública,2024,Bajo
90404328,Ricarda Milagros Giralt Palau,13.16,196,Salud Pública,2020,Bajo
54876004,Cipriano Gracia Tudela,18.81,59,Medicina,2020,Alto
35161653,Claudia Gálvez Barrera,13.12,49,Salud Pública,2022,Bajo
46557887,Cleto Sáenz Espejo,14.12,191,Ciencias,2022,Medio
97490646,Sonia Coca Soria,17.91,124,Medicina,2018,Bajo
54563760,Amanda Bautista Barceló,11.74,157,Salud Pública,2020,Medio
78990305,Esther Gilabert-Alvarado,11.74,30,Ciencias,2024,Alto
90941678,Juliana Calzada Perera,19.92,160,Ciencias,2023,Medio
77423113,Dorotea Malena Benitez Novoa,11.45,71,Estomatología,2020,Bajo
66420670,Chelo de Samper,17.7,75,Veterinaria,2021,Alto
64956219,Reyes Iñiguez Gómez,18.81,175,Salud Pública,2019,Bajo
34978449,Che Palomo Hoyos,19.56,25,Psicología,2022,Medio
30777742,Cesar Fuertes Villar,14.11,99,Estomatología,2022,Medio
35813603,Yago Borrell Lozano,13.63,197,Ciencias,2018,Medio
76931122,Lidia Marqués Mascaró,18.77,151,Veterinaria,2024,Medio
24665045,Rogelio Valero Almagro,18.13,77,Ciencias,2023,Medio
91609935,Cebrián Carlos Tomás Jerez,11.54,76,Estomatología,2019,Bajo
99060290,Adelia Font Cortes,17.16,181,Ciencias,2021,Bajo
67310312,Osvaldo Pombo Manrique,14.26,103,Ciencias,2020,Alto
86183650,Roxana Alvarado Vidal,18.15,46,Estomatología,2021,Alto
46052080,Máximo Mir Lorenzo,17.09,197,Psicología,2020,Medio
42530061,José Benavent Font,18.15,156,Estomatología,2024,Alto
35269095,Severo Artigas Lucas,11.75,60,Veterinaria,2023,Medio
23574857,Trini de Pelayo,11.57,160,Salud Pública,2021,Medio
37707392,Aitana Pont Huertas,16.48,191,Salud Pública,2018,Alto
60974130,Luciana Pujadas Amores,13.15,129,Veterinaria,2021,Bajo
26446391,Aroa León Arnaiz,13.88,141,Medicina,2024,Bajo
40715782,Santos Verdú Roda,18.47,79,Ciencias,2021,Medio
52764843,Micaela Vélez-Mendez,15.21,84,Medicina,2023,Alto
10326992,Victoriano Figueroa-Nuñez,14.39,73,Estomatología,2024,Bajo
71537833,Gabino Lopez Cardona,17.86,175,Veterinaria,2022,Alto
76259284,Ema Gonzalo Torrent,13.97,104,Ciencias,2019,Bajo
27521098,Charo Ayllón Daza,15.91,54,Psicología,2021,Medio
96817926,Luis Miguel Edmundo Rueda Tamarit,14.24,44,Medicina,2020,Alto
21157353,Custodio Diego Asenjo León,14.03,176,Medicina,2022,Bajo
57857052,Yaiza Gaya Roselló,11.24,120,Medicina,2021,Alto
93147117,Violeta Cruz Aguado,15.63,189,Estomatología,2018,Bajo
14380310,Encarnita de Ribera,11.39,26,Salud Pública,2021,Alto
52121231,Perlita Bayona Lobato,19.32,84,Salud Pública,2018,Medio
51899999,Godofredo del Redondo,16.73,63,Salud Pública,2019,Medio
49192982,Anselmo Antúnez Manuel,14.99,192,Medicina,2021,Medio
90405536,Pepe del Mas,14.73,56,Veterinaria,2019,Alto
82276932,Paca Verdú-Montoya,14.7,27,Veterinaria,2020,Alto
39943427,Zaira José Cerro Folch,19.47,149,Estomatología,2020,Alto
21791689,Fidel Sandalio Núñez Tur,14.85,100,Estomatología,2020,Medio
85652658,Carmina Falcó Folch,19.79,160,Ciencias,2020,Bajo
25123990,María Cristina Pomares Calzada,12.95,179,Estomatología,2024,Bajo
85599317,Anna Morell Zapata,15.3,42,Veterinaria,2020,Medio
76605290,Águeda de Martinez,12.92,46,Ciencias,2024,Alto
93651454,Rogelio Amores Carvajal,17.01,23,Estomatología,2024,Medio
11155491,Mar Seco Cornejo,12.19,160,Estomatología,2023,Medio
42562203,Adora Sandra Prat Villena,11.33,90,Ciencias,2018,Medio
99155168,Milagros Morera,13.54,131,Ciencias,2022,Alto
48364489,Javiera Vilalta Arnau,12.5,43,Ciencias,2022,Alto
77167838,Alma Chaparro Arnal,17.74,117,Medicina,2023,Alto
33496578,Felicia Blasco,11.33,171,Estomatología,2021,Medio
30570210,Claudio Manrique,12.34,48,Ciencias,2018,Alto
29731097,Piedad Arnal,16.3,111,Veterinaria,2023,Medio
56673646,Roldán Gallego Burgos,11.32,95,Psicología,2021,Bajo
69069633,Celestina Macias Casanova,18.22,186,Medicina,2021,Bajo
73656579,Pía Bermúdez-Valdés,16.42,125,Estomatología,2020,Alto
17673967,Ignacia del Redondo,17.54,87,Ciencias,2019,Bajo
38867193,Clara Vélez Pinto,16.47,177,Medicina,2019,Bajo
88904530,Angelina Olmedo Abad,17.96,91,Ciencias,2023,Medio
13967871,Casandra Encarna Mateo Arias,15.91,193,Ciencias,2019,Medio
54934422,Carmen Sainz,12.53,66,Estomatología,2024,Medio
73229047,Nicolasa Blanco,13.65,192,Psicología,2024,Bajo
25916949,Laura Acevedo Bertrán,18.29,57,Psicología,2020,Bajo
74089734,Liliana Aguilar,13.29,116,Ciencias,2020,Medio
76744240,José Manuel Hector Murcia Alemán,18.34,128,Estomatología,2020,Alto
62128811,Nidia Falcón Casanovas,13.44,105,Veterinaria,2023,Medio
25604416,Mireia Alba-Abad,14.18,34,Psicología,2018,Medio
50553795,Juan Antonio del Calzada,14.43,76,Veterinaria,2024,Bajo
96665921,Espiridión del Mercader,16.74,141,Salud Pública,2021,Alto
21670881,Lucila Catalán Nieto,15.27,81,Veterinaria,2024,Bajo
84213653,María Fernanda Díez Cal,18.95,101,Ciencias,2022,Medio
78129031,Ruth Torrijos Lladó,15.63,185,Ciencias,2018,Bajo
25903663,Fátima Amo Sevilla,14.16,88,Estomatología,2020,Bajo
44566806,Isidora Báez,12.28,53,Ciencias,2020,Medio
21724909,Iker Solé Bosch,11.2,91,Ciencias,2019,Medio
33415220,Ciro Espinosa Ibáñez,19.35,191,Psicología,2024,Alto
